Date,PetrolPrice,Price Date,Sl no.,District Name_x,Market Name,Commodity,Variety,Grade,Min Price (Rs./Quintal),Max Price (Rs./Quintal),Modal Price (Rs./Quintal),maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,District Name_y
14-06-2021,91.54,14-06-2021,8847,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,1460,1560,1510,40,31,0,13.7,9,28,9:00 AM,10:48 PM,5:54 AM,7:26 PM,22,40,40,35,27,34,49,0,999,40,10,224,22,Ahmedabad
15-06-2021,91.54,15-06-2021,36423,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1550,1680,1565,39,31,0,13.3,8,35,9:57 AM,11:31 PM,5:54 AM,7:27 PM,21,38,38,34,29,45,47,0.1,997,39,10,225,24,Ahmedabad
16-06-2021,91.54,16-06-2021,23956,Surendranagar,Chotila,Wheat,Local,FAQ,1500,2100,1800,38,30,0,12.1,7,42,10:54 AM,No moonset,5:54 AM,7:27 PM,21,38,38,34,26,57,48,0.9,997,38,10,225,21,Ahmedabad
17-06-2021,91.54,17-06-2021,34276,Banaskanth,Deesa,Wheat,Other,FAQ,1655,1800,1750,35,28,0,12.1,7,48,11:52 AM,12:09 AM,5:54 AM,7:27 PM,21,36,36,32,26,46,52,0.5,1000,35,10,200,20,Ahmedabad
18-06-2021,91.54,18-06-2021,59147,Panchmahals,Godhra,Wheat,Medium,FAQ,1600,1700,1650,38,29,0,13.7,7,55,12:49 PM,12:47 AM,5:54 AM,7:28 PM,21,36,36,33,24,40,51,0.1,1001,38,10,201,19,Ahmedabad
19-06-2021,91.54,19-06-2021,8842,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,1400,1540,1470,38,29,0,12.1,7,62,1:48 PM,1:24 AM,5:55 AM,7:28 PM,20,36,36,33,24,51,50,1.4,1002,38,10,214,19,Ahmedabad
20-06-2021,91.54,20-06-2021,34274,Banaskanth,Deesa,Wheat,Other,FAQ,1625,1791,1750,34,27,0,10.9,7,69,2:48 PM,2:01 AM,5:55 AM,7:28 PM,21,34,34,31,22,65,54,2,1003,34,9,215,17,Ahmedabad
21-06-2021,91.54,21-06-2021,23952,Surendranagar,Chotila,Wheat,Local,FAQ,1500,2050,1700,37,29,0,12.1,7,76,3:52 PM,2:41 AM,5:55 AM,7:28 PM,20,35,35,32,23,44,51,2.8,1004,37,10,228,18,Ahmedabad
22-06-2021,91.54,22-06-2021,34272,Banaskanth,Deesa,Wheat,Other,FAQ,1600,1775,1700,35,29,0,13.7,8,82,4:59 PM,3:25 AM,5:55 AM,7:28 PM,21,35,35,32,22,30,55,0.1,1005,35,10,231,17,Ahmedabad
23-06-2021,91.54,23-06-2021,36419,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1450,1560,1525,37,30,0,13.7,8,89,6:08 PM,4:13 AM,5:55 AM,7:29 PM,20,35,35,33,21,20,51,0,1006,37,10,227,17,Ahmedabad
24-06-2021,91.54,24-06-2021,2259,Amreli,Amreli,Wheat,Lokwan,FAQ,1480,1875,1670,37,29,0,13.7,8,96,7:17 PM,5:09 AM,5:56 AM,7:29 PM,20,35,35,33,23,33,48,0,1005,37,10,246,18,Ahmedabad
25-06-2021,91.54,25-06-2021,21871,Botad,Botad,Wheat,Other,FAQ,1605,1755,1680,37,30,0,13.7,8,97,8:22 PM,6:10 AM,5:56 AM,7:29 PM,20,35,35,33,24,38,47,0,1004,37,10,247,20,Ahmedabad
26-06-2021,91.54,26-06-2021,11539,Mehsana,Becharaji,Wheat,Other,FAQ,1600,2000,1800,37,29,0,13.7,8,91,9:21 PM,7:16 AM,5:56 AM,7:29 PM,19,35,35,33,23,18,47,0,1004,37,10,253,18,Ahmedabad
27-06-2021,91.54,27-06-2021,59863,Panchmahals,Godhra(Kakanpur),Wheat,Other,FAQ,1625,1725,1655,37,29,0,13.7,8,84,10:11 PM,8:21 AM,5:56 AM,7:29 PM,20,35,35,33,21,16,48,0,1006,37,10,259,17,Ahmedabad
28-06-2021,91.54,28-06-2021,14219,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1600,1665,1625,38,30,0,13.7,8,77,10:56 PM,9:24 AM,5:57 AM,7:29 PM,20,36,36,34,21,10,46,0,1005,38,10,262,17,Ahmedabad
29-06-2021,91.54,29-06-2021,14218,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1600,1750,1675,34,29,0,13.3,8,70,11:35 PM,10:24 AM,5:57 AM,7:29 PM,22,35,35,31,22,39,57,0,1005,34,10,256,17,Ahmedabad
30-06-2021,91.54,30-06-2021,49267,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1625,1800,1700,38,30,0,13.7,8,64,No moonrise,11:20 AM,5:57 AM,7:29 PM,21,37,37,34,25,28,50,0,1004,38,10,247,21,Ahmedabad
01-07-2021,95.72,01-07-2021,14302,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1755,1975,1865,38,29,0,13.7,8,57,12:09 AM,12:13 PM,5:58 AM,7:30 PM,20,36,36,33,27,20,49,0,1001,38,10,237,21,Ahmedabad
02-07-2021,95.72,02-07-2021,,,,,,,,,,38,29,0,13.7,8,50,12:42 AM,1:04 PM,5:58 AM,7:30 PM,20,36,36,33,28,22,50,0,1001,38,10,216,23,Ahmedabad
03-07-2021,95.72,03-07-2021,,,,,,,,,,38,29,0,13.7,8,43,1:14 AM,1:54 PM,5:58 AM,7:30 PM,20,36,36,33,27,18,48,0,1003,38,10,220,22,Ahmedabad
04-07-2021,95.72,04-07-2021,49309,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1600,1800,1675,39,31,0,13.7,9,36,1:46 AM,2:45 PM,5:59 AM,7:30 PM,19,37,37,35,24,21,44,0,1004,39,10,226,19,Ahmedabad
05-07-2021,95.72,05-07-2021,,,,,,,,,,39,31,0,13.7,9,30,2:19 AM,3:36 PM,5:59 AM,7:30 PM,19,37,37,34,23,27,45,0,1004,39,10,233,18,Ahmedabad
06-07-2021,95.72,06-07-2021,49287,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1675,1850,1700,39,30,0,13.7,9,23,2:55 AM,4:28 PM,5:59 AM,7:29 PM,19,37,37,34,22,13,44,0,1004,39,10,247,18,Ahmedabad
07-07-2021,95.72,07-07-2021,21862,Botad,Botad,Wheat,Other,FAQ,1500,1870,1685,39,30,0,13.3,8,16,3:35 AM,5:22 PM,6:00 AM,7:29 PM,20,37,37,34,23,14,45,0,1003,39,10,252,19,Ahmedabad
08-07-2021,95.72,08-07-2021,57,Banaskanth,Amirgadh,Wheat,147 Average,FAQ,1750,1775,1775,38,29,0,13.3,8,9,4:18 AM,6:15 PM,6:00 AM,7:29 PM,19,36,36,34,24,13,45,0,1002,38,10,254,20,Ahmedabad
09-07-2021,95.72,09-07-2021,41750,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1850,1900,1875,38,30,0,11.6,7,3,5:07 AM,7:09 PM,6:01 AM,7:29 PM,19,36,36,34,21,32,47,0,1001,38,10,238,17,Ahmedabad
10-07-2021,95.72,10-07-2021,21801,Botad,Botad,Wheat,Other,FAQ,1275,2160,1720,35,31,0,9.1,7,4,5:59 AM,7:59 PM,6:01 AM,7:29 PM,21,36,36,32,16,57,53,0.4,1001,35,9,241,13,Ahmedabad
11-07-2021,95.72,11-07-2021,,,,,,,,,,36,31,0,6.6,7,11,6:55 AM,8:46 PM,6:01 AM,7:29 PM,22,37,37,33,22,71,52,10.3,1000,36,9,271,16,Ahmedabad
12-07-2021,95.72,12-07-2021,61336,Rajkot,Gondal,Wheat,Lokwan,FAQ,2020,2160,2110,36,29,0,9.1,7,18,7:52 AM,9:30 PM,6:02 AM,7:29 PM,24,37,37,32,9,63,65,19.5,999,36,8,247,6,Ahmedabad
13-07-2021,95.72,13-07-2021,49257,Sabarkantha,Dhansura,Wheat,Milbar,FAQ,1650,1850,1710,38,31,0,10.4,8,25,8:50 AM,10:10 PM,6:02 AM,7:29 PM,23,40,40,34,16,62,56,4.9,999,38,10,222,12,Ahmedabad
14-07-2021,95.72,14-07-2021,46834,Banaskanth,Dhanera,Wheat,Other,FAQ,1595,1600,1597,37,30,0,7.9,7,31,9:47 AM,10:48 PM,6:03 AM,7:28 PM,24,39,39,33,14,59,60,7.1,1000,37,10,206,10,Ahmedabad
15-07-2021,95.72,15-07-2021,56187,Jamnagar,Dhrol,Wheat,Other,FAQ,1405,1700,1555,39,30,0,9.1,7,38,10:44 AM,11:25 PM,6:03 AM,7:28 PM,24,40,40,33,11,63,60,15.6,998,39,8,117,9,Ahmedabad
16-07-2021,95.72,16-07-2021,2211,Amreli,Amreli,Wheat,Rajasthan Tukdi,FAQ,1490,1965,1750,35,28,0,10.4,7,45,11:42 AM,No moonset,6:03 AM,7:28 PM,24,37,37,32,21,52,66,6.9,1002,35,10,169,17,Ahmedabad
17-07-2021,95.72,17-07-2021,69,Banaskanth,Amirgadh,Wheat,147 Average,FAQ,1700,1840,1770,37,29,0,7.9,7,52,12:40 PM,12:01 AM,6:04 AM,7:28 PM,24,39,39,33,19,52,61,0,1002,37,10,189,15,Ahmedabad
18-07-2021,95.72,18-07-2021,,,,,,,,,,35,30,0,6.6,7,58,1:41 PM,12:38 AM,6:04 AM,7:27 PM,24,38,38,32,25,73,60,1,1001,35,10,258,20,Ahmedabad
19-07-2021,95.72,19-07-2021,14205,Bhavnagar,Bhavnagar,Wheat,Local,FAQ,1705,1870,1800,34,29,0,6.6,7,65,2:44 PM,1:19 AM,6:05 AM,7:27 PM,22,36,36,31,26,72,60,0.4,1000,34,10,253,20,Ahmedabad
20-07-2021,95.72,20-07-2021,46830,Banaskanth,Dhanera,Wheat,Other,FAQ,1655,1655,1655,33,28,0,6.6,7,72,3:50 PM,2:04 AM,6:05 AM,7:27 PM,23,35,35,30,29,75,68,9.9,1001,33,9,231,21,Ahmedabad
21-07-2021,95.72,21-07-2021,41788,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1725,1750,1737,34,28,0,6.6,7,79,4:57 PM,2:55 AM,6:05 AM,7:26 PM,24,36,36,31,32,85,66,0.6,1001,34,10,245,25,Ahmedabad
22-07-2021,95.72,22-07-2021,66,Banaskanth,Amirgadh,Wheat,147 Average,FAQ,1700,1750,1750,35,29,0,6.6,7,85,6:03 PM,3:53 AM,6:06 AM,7:26 PM,23,36,36,31,28,77,63,0.2,998,35,10,241,22,Ahmedabad
23-07-2021,95.72,23-07-2021,65,Banaskanth,Amirgadh,Wheat,147 Average,FAQ,1650,1755,1750,35,30,0,10.4,7,92,7:04 PM,4:55 AM,6:06 AM,7:26 PM,23,37,37,32,23,56,58,1.2,998,35,10,249,18,Ahmedabad
24-07-2021,95.72,24-07-2021,38450,Gandhinagar,Dehgam,Wheat,Other,FAQ,1775,1885,1830,32,29,0,6.6,7,99,7:59 PM,6:01 AM,6:07 AM,7:25 PM,24,36,36,31,22,80,67,6.9,1000,32,10,262,16,Ahmedabad
25-07-2021,95.72,25-07-2021,,,,,,,,,,28,25,0,6.6,6,94,8:47 PM,7:06 AM,6:07 AM,7:25 PM,24,31,31,27,27,71,82,28.3,1001,28,7,252,16,Ahmedabad
26-07-2021,95.72,26-07-2021,41784,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1700,1850,1775,32,26,0,6.6,7,87,9:29 PM,8:08 AM,6:08 AM,7:24 PM,23,33,33,29,20,77,70,2.5,1001,32,10,243,15,Ahmedabad
27-07-2021,95.72,27-07-2021,26654,Dahod,Dahod,Wheat,Lokwan,FAQ,1950,2050,2000,33,26,0,9.1,7,81,10:05 PM,9:07 AM,6:08 AM,7:24 PM,22,33,33,30,21,55,64,0.8,1000,33,10,229,16,Ahmedabad
28-07-2021,95.72,28-07-2021,38447,Gandhinagar,Dehgam,Wheat,Other,FAQ,1765,1825,1795,32,27,0,6.6,7,74,10:40 PM,10:02 AM,6:08 AM,7:24 PM,23,34,34,30,34,79,70,6.4,1000,32,10,230,25,Ahmedabad
29-07-2021,95.72,29-07-2021,59856,Panchmahals,Godhra(Kakanpur),Wheat,Other,FAQ,1700,1820,1780,28,22,0,6.6,6,67,11:12 PM,10:55 AM,6:09 AM,7:23 PM,24,30,30,27,32,95,82,4.8,1000,28,8,218,23,Ahmedabad
30-07-2021,95.72,30-07-2021,2184,Amreli,Amreli,Wheat,Lokwan,FAQ,1850,1995,1880,30,27,0,6.6,6,60,11:45 PM,11:47 AM,6:09 AM,7:23 PM,24,33,33,28,32,92,77,1.1,1001,30,10,235,24,Ahmedabad
31-07-2021,95.72,31-07-2021,8810,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,1600,1705,1625.2,30,28,0,6.6,6,54,No moonrise,12:37 PM,6:10 AM,7:22 PM,24,33,33,29,27,95,75,0.8,1001,30,10,240,19,Ahmedabad
01-08-2021,98.65,01-08-2021,56272,Jamnagar,Dhrol,Wheat,Other,FAQ,1600,1810,1705,30,27,0,6.6,6,47,12:17 AM,1:29 PM,6:10 AM,7:21 PM,24,33,33,29,27,89,75,0.6,1000,30,10,236,19,Ahmedabad
02-08-2021,98.65,02-08-2021,61458,Rajkot,Gondal,Wheat,Lokwan,FAQ,1550,1900,1790,30,27,0,6.6,6,40,12:53 AM,2:21 PM,6:11 AM,7:21 PM,24,33,33,29,26,82,73,1,1000,30,10,236,19,Ahmedabad
03-08-2021,98.65,03-08-2021,26835,Dahod,Dahod,Wheat,147 Average,FAQ,1900,1975,1935,32,27,0,6.5,7,33,1:31 AM,3:14 PM,6:11 AM,7:20 PM,23,33,33,29,27,88,68,0.7,1003,32,10,241,19,Ahmedabad
04-08-2021,98.65,04-08-2021,41856,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1600,1850,1725,30,28,0,6.5,6,26,2:13 AM,4:07 PM,6:11 AM,7:20 PM,23,32,32,29,27,83,70,0.8,1003,30,10,237,18,Ahmedabad
05-08-2021,98.65,05-08-2021,,,,,,,,,,30,27,0,11.6,7,20,3:00 AM,5:01 PM,6:12 AM,7:19 PM,23,32,32,28,25,50,73,3,1003,30,8,228,17,Ahmedabad
06-08-2021,98.65,06-08-2021,41824,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1650,1750,1700,30,28,0,7.8,6,13,3:51 AM,5:53 PM,6:12 AM,7:18 PM,23,32,32,29,19,71,70,0.1,1002,30,10,216,13,Ahmedabad
07-08-2021,98.65,07-08-2021,59862,Panchmahals,Godhra(Kakanpur),Wheat,Other,FAQ,1605,1705,1665,33,27,0,9.1,7,6,4:46 AM,6:41 PM,6:13 AM,7:18 PM,23,33,33,30,14,58,67,0,1002,33,10,258,10,Ahmedabad
08-08-2021,98.65,08-08-2021,,,,,,,,,,35,29,0,6.5,7,1,5:43 AM,7:27 PM,6:13 AM,7:17 PM,22,35,35,31,18,64,58,0,1004,35,10,216,13,Ahmedabad
09-08-2021,98.65,09-08-2021,13900,Jamnagar,Bhanvad,Wheat,Lokwan,FAQ,1350,1500,1450,34,29,0,9.1,7,7,6:42 AM,8:09 PM,6:13 AM,7:16 PM,22,34,34,31,22,66,59,0,1006,34,10,212,16,Ahmedabad
10-08-2021,98.65,10-08-2021,38387,Gandhinagar,Dehgam,Wheat,Other,FAQ,1930,2080,2005,33,28,0,6.5,7,14,7:41 AM,8:48 PM,6:14 AM,7:16 PM,21,33,33,30,22,72,59,0,1006,33,10,221,17,Ahmedabad
11-08-2021,98.65,11-08-2021,26503,Dahod,Dahod,Wheat,147 Average,FAQ,2125,2250,2200,35,28,0,10.3,7,21,8:39 AM,9:26 PM,6:14 AM,7:15 PM,20,34,34,31,21,47,53,0,1005,35,10,248,16,Ahmedabad
12-08-2021,98.65,12-08-2021,41680,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1800,1900,1850,36,29,0,11.6,8,28,9:37 AM,10:02 PM,6:15 AM,7:14 PM,20,35,35,32,21,36,50,0,1005,36,10,243,17,Ahmedabad
13-08-2021,98.65,13-08-2021,38433,Gandhinagar,Dehgam,Wheat,Other,FAQ,1745,1935,1840,33,29,0,10.3,7,34,10:35 AM,10:39 PM,6:15 AM,7:14 PM,21,34,34,31,18,56,55,0,1004,33,10,237,14,Ahmedabad
14-08-2021,98.65,14-08-2021,21833,Botad,Botad,Wheat,Other,FAQ,1650,2000,1825,33,28,0,9,7,41,11:35 AM,11:18 PM,6:15 AM,7:13 PM,21,33,33,30,21,56,56,0,1003,33,10,229,16,Ahmedabad
15-08-2021,98.65,15-08-2021,,,,,,,,,,33,28,0,9,7,48,12:36 PM,No moonset,6:16 AM,7:12 PM,20,33,33,30,19,58,55,0,1003,33,10,245,14,Ahmedabad
16-08-2021,98.65,16-08-2021,26620,Dahod,Dahod,Wheat,147 Average,FAQ,1900,2000,1950,34,29,0,11.6,7,55,1:41 PM,12:01 AM,6:16 AM,7:11 PM,20,34,34,32,15,47,51,0,1005,34,10,275,12,Ahmedabad
17-08-2021,98.65,17-08-2021,21831,Botad,Botad,Wheat,Other,FAQ,1650,1930,1790,35,29,0,11.6,7,62,2:46 PM,12:49 AM,6:16 AM,7:10 PM,21,35,35,32,20,43,59,9.8,1005,35,9,258,15,Ahmedabad
18-08-2021,98.65,18-08-2021,41764,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1750,1850,1800,32,26,0,6.5,6,68,3:51 PM,1:43 AM,6:17 AM,7:10 PM,22,31,31,28,24,75,73,1.6,1004,32,9,228,18,Ahmedabad
19-08-2021,98.65,19-08-2021,2145,Amreli,Amreli,Wheat,Lokwan,FAQ,1700,2025,1970,28,25,0,6.5,6,75,4:52 PM,2:42 AM,6:17 AM,7:09 PM,22,29,29,27,14,72,75,2.4,1004,28,9,225,10,Ahmedabad
20-08-2021,98.65,20-08-2021,36382,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1725,1725,1725,26,25,0,6.5,6,82,5:48 PM,3:45 AM,6:18 AM,7:08 PM,22,28,28,26,13,79,77,2.9,1005,26,7,192,10,Ahmedabad
21-08-2021,98.65,21-08-2021,38426,Gandhinagar,Dehgam,Wheat,Other,FAQ,1860,1965,1912,27,26,0,7.7,6,89,6:38 PM,4:49 AM,6:18 AM,7:07 PM,22,29,29,26,15,60,79,2.2,1006,27,10,207,11,Ahmedabad
22-08-2021,98.65,22-08-2021,,,,,,,,,,30,25,0,6.4,6,95,7:22 PM,5:52 AM,6:18 AM,7:06 PM,24,30,30,27,16,86,82,14.9,1006,30,9,275,12,Ahmedabad
23-08-2021,98.65,23-08-2021,2141,Amreli,Amreli,Wheat,Lokwan,FAQ,1500,1995,1950,33,26,0,9,7,98,8:01 PM,6:52 AM,6:19 AM,7:05 PM,22,32,32,29,18,71,69,0.4,1006,33,10,213,13,Ahmedabad
24-08-2021,98.65,24-08-2021,53271,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1505,1820,1755,36,28,0,10.3,7,91,8:36 PM,7:50 AM,6:19 AM,7:04 PM,21,34,34,31,21,41,56,0,1005,36,10,236,16,Ahmedabad
25-08-2021,98.65,25-08-2021,53270,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1540,1810,1805,36,27,0,11.6,7,84,9:10 PM,8:44 AM,6:19 AM,7:03 PM,21,34,34,31,25,52,57,0,1004,36,10,237,19,Ahmedabad
26-08-2021,98.65,26-08-2021,8793,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,1750,1975,1862,37,26,0,11.6,8,77,9:42 PM,9:37 AM,6:20 AM,7:03 PM,21,34,34,31,25,26,57,0,1002,37,10,232,19,Ahmedabad
27-08-2021,98.65,27-08-2021,2130,Amreli,Amreli,Wheat,Lokwan,FAQ,1770,1995,1980,37,27,0,11.6,8,71,10:15 PM,10:28 AM,6:20 AM,7:02 PM,21,34,34,31,21,24,55,0,1002,37,10,215,16,Ahmedabad
28-08-2021,98.65,28-08-2021,34221,Banaskanth,Deesa,Wheat,Other,FAQ,1850,1925,1900,37,28,0,11.6,8,64,10:49 PM,11:20 AM,6:20 AM,7:01 PM,20,35,35,32,16,35,52,0,1002,37,10,222,12,Ahmedabad
29-08-2021,98.65,29-08-2021,,,,,,,,,,36,28,0,11.6,8,57,11:27 PM,12:12 PM,6:21 AM,7:00 PM,20,34,34,31,18,26,53,0,1002,36,10,224,13,Ahmedabad
30-08-2021,98.65,30-08-2021,,,,,,,,,,32,28,0,10.2,6,50,No moonrise,1:05 PM,6:21 AM,6:59 PM,21,32,32,29,16,62,61,0.5,1003,32,10,260,12,Ahmedabad
31-08-2021,98.65,31-08-2021,38420,Gandhinagar,Dehgam,Wheat,Other,FAQ,1945,1965,1955,32,25,0,6.2,6,44,12:07 AM,1:58 PM,6:21 AM,6:58 PM,23,31,31,27,9,82,80,2.6,1005,32,10,271,6,Ahmedabad
01-09-2021,98.21,01-09-2021,61501,Rajkot,Gondal,Wheat,Lokwan,FAQ,1550,2150,1920,27,24,0,6.2,6,37,12:51 AM,2:52 PM,6:22 AM,6:57 PM,24,28,28,25,22,100,92,13.8,1004,27,9,276,15,Ahmedabad
02-09-2021,98.21,02-09-2021,8906,Amreli,Bagasara,Wheat,Lokwan Gujrat,FAQ,1635,1945,1790,32,25,0,7.5,6,30,1:41 AM,3:44 PM,6:22 AM,6:56 PM,24,32,32,28,13,89,81,3.8,1005,32,10,230,9,Ahmedabad
03-09-2021,98.21,03-09-2021,26833,Dahod,Dahod,Wheat,Lokwan,FAQ,1875,1975,1900,32,25,0,6.2,6,23,2:34 AM,4:34 PM,6:22 AM,6:55 PM,23,32,32,28,22,58,74,0,1004,32,10,187,17,Ahmedabad
04-09-2021,98.21,04-09-2021,38521,Gandhinagar,Dehgam,Wheat,Other,FAQ,1650,2110,1880,33,26,0,6.2,7,17,3:31 AM,5:21 PM,6:23 AM,6:54 PM,24,34,34,29,16,74,73,0.4,1003,33,10,205,11,Ahmedabad
05-09-2021,98.21,05-09-2021,,,,,,,,,,33,26,0,7.5,7,10,4:29 AM,6:04 PM,6:23 AM,6:53 PM,23,34,34,30,15,64,70,0.2,1003,33,10,230,11,Ahmedabad
06-09-2021,98.21,06-09-2021,36427,Banaskanth,Deesa(Bhildi),Wheat,Other,FAQ,1500,1500,1500,34,27,0,8.9,7,3,5:29 AM,6:45 PM,6:23 AM,6:52 PM,23,34,34,30,17,58,68,0,1004,34,10,269,12,Ahmedabad
07-09-2021,98.21,07-09-2021,53303,Rajkot,Dhoraji,Wheat,Lokwan,FAQ,1455,1700,1670,33,28,0,8.9,7,4,6:28 AM,7:23 PM,6:23 AM,6:51 PM,24,35,35,30,21,61,72,4.1,1003,33,9,280,13,Ahmedabad
08-09-2021,98.21,08-09-2021,41772,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1700,1750,1725,32,27,0,7.5,6,11,7:27 AM,8:01 PM,6:24 AM,6:50 PM,25,35,35,29,16,73,77,9.9,999,32,9,179,9,Ahmedabad
09-09-2021,98.21,09-09-2021,13899,Jamnagar,Bhanvad,Wheat,Lokwan,FAQ,1250,1550,1450,31,25,0,7.5,6,17,8:27 AM,8:38 PM,6:24 AM,6:49 PM,24,31,31,27,24,86,84,9.6,1002,31,10,220,17,Ahmedabad
10-09-2021,98.21,10-09-2021,11481,Mehsana,Becharaji,Wheat,Other,FAQ,1875,2010,1942,31,25,0,6.1,6,24,9:28 AM,9:18 PM,6:24 AM,6:48 PM,24,31,31,27,18,83,85,6.3,1003,31,10,260,12,Ahmedabad
11-09-2021,98.21,11-09-2021,13878,Jamnagar,Bhanvad,Wheat,Lokwan,FAQ,1500,1700,1650,30,25,0,7.5,6,31,10:30 AM,10:00 PM,6:25 AM,6:47 PM,24,30,30,27,15,78,82,2,1002,30,10,261,11,Ahmedabad
12-09-2021,98.21,12-09-2021,34157,Banaskanth,Deesa,Wheat,Other,FAQ,2025,2305,2150,27,25,0,6.1,6,38,11:35 AM,10:46 PM,6:25 AM,6:46 PM,24,30,30,26,21,82,92,12.2,1000,27,9,257,14,Ahmedabad
13-09-2021,98.21,13-09-2021,41745,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1950,2000,1975,31,26,0,7.5,6,44,12:39 PM,11:38 PM,6:25 AM,6:45 PM,25,33,33,28,26,82,82,4.4,999,31,10,252,17,Ahmedabad
14-09-2021,98.21,14-09-2021,38408,Gandhinagar,Dehgam,Wheat,Other,FAQ,1950,2040,1995,33,25,0,6.1,6,51,1:44 PM,No moonset,6:26 AM,6:44 PM,25,34,34,28,10,94,82,1.3,1000,33,7,168,7,Ahmedabad
15-09-2021,98.21,15-09-2021,41743,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1850,1900,1875,32,25,0,8.8,6,58,2:46 PM,12:35 AM,6:26 AM,6:43 PM,25,33,33,28,10,71,85,18.2,1000,32,8,220,6,Ahmedabad
16-09-2021,98.21,16-09-2021,46797,Banaskanth,Dhanera,Wheat,Other,FAQ,1730,1730,1730,34,26,0,6.1,7,65,3:43 PM,1:36 AM,6:26 AM,6:42 PM,25,35,35,29,15,75,81,4.1,1001,34,9,221,9,Ahmedabad
17-09-2021,98.21,17-09-2021,46796,Banaskanth,Dhanera,Wheat,Other,FAQ,1880,1880,1880,32,25,0,8.8,6,72,4:33 PM,2:38 AM,6:26 AM,6:41 PM,25,34,34,29,20,58,80,3.3,1002,32,10,243,13,Ahmedabad
18-09-2021,98.21,18-09-2021,38404,Gandhinagar,Dehgam,Wheat,Other,FAQ,1960,2070,2015,32,25,0,6.1,6,78,5:18 PM,3:41 AM,6:27 AM,6:40 PM,24,32,32,28,17,58,79,0.9,1006,32,10,226,12,Ahmedabad
19-09-2021,98.21,19-09-2021,,,,,,,,,,32,26,0,6.1,6,85,5:58 PM,4:41 AM,6:27 AM,6:39 PM,24,32,32,28,17,67,78,2.2,1007,32,10,234,12,Ahmedabad
20-09-2021,98.21,20-09-2021,41739,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1800,1875,1837,31,25,0,6.1,6,92,6:34 PM,5:39 AM,6:27 AM,6:38 PM,24,31,31,27,13,73,85,7.3,1006,31,10,242,8,Ahmedabad
21-09-2021,98.21,21-09-2021,23925,Surendranagar,Chotila,Wheat,Local,FAQ,1500,2000,1700,33,26,0,8.8,6,99,7:08 PM,6:33 AM,6:28 AM,6:37 PM,24,33,33,28,19,63,78,2.7,1005,33,10,264,12,Ahmedabad
22-09-2021,98.21,22-09-2021,13897,Jamnagar,Bhanvad,Wheat,Lokwan,FAQ,1250,1500,1460,33,26,0,8.8,7,95,7:41 PM,7:27 AM,6:28 AM,6:36 PM,23,33,33,29,18,63,71,0.4,1003,33,10,253,12,Ahmedabad
23-09-2021,98.21,23-09-2021,42,Banaskanth,Amirgadh,Wheat,147 Average,FAQ,1900,1935,1935,31,26,0,7.4,6,88,8:13 PM,8:19 AM,6:28 AM,6:35 PM,24,32,32,28,11,75,76,4.7,1004,31,10,246,7,Ahmedabad
24-09-2021,98.21,24-09-2021,46792,Banaskanth,Dhanera,Wheat,Other,FAQ,1850,2020,1935,34,27,0,8.8,7,81,8:47 PM,9:11 AM,6:29 AM,6:34 PM,23,34,34,30,10,59,66,0.1,1005,34,10,245,7,Ahmedabad
25-09-2021,98.21,25-09-2021,41734,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,1825,1875,1850,32,26,0,10.2,6,74,9:23 PM,10:03 AM,6:29 AM,6:33 PM,24,33,33,29,14,52,75,0.4,1005,32,10,259,10,Ahmedabad
